-1
-1
-1
-1
-1
1
1
1
1
1
-1
1
1
-1
1
1
-1
-1
1
1
1
-1
1
1
-1
1
1
1
-1
1
1
-1
-1
-1
-1
-1
1
-1
1
-1
-1
-1
-1
-1
1
1
1
-1
1
1
-1
-1
-1
-1
-1
1
1
1
1
-1
1
1
1
1
-1
1
-1
1
-1
1
1
-1
-1
-1
-1
1
1
-1
1
1
1
1
1
1
1
-1
-1
1
1
1
-1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
-1
1
1
1
1
-1
1
1
1
-1
1
1
1
1
1
1
1
1
1
-1
1
1
1
1
1
1
1
-1
1
1
1
1
1
1
1
1
-1
1
1
1
1
1
-1
-1
-1
-1
1
1
1
1
-1
1
1
1
1
1
-1
-1
1
1
-1
1
1
1
1
1
1
1
1
1
-1
-1
1
1
1
1
-1
1
-1
-1
1
-1
-1
-1
1
1
1
1
1
1
1
1
1
-1
-1
-0.495,0.35,3.28
